focal_err,dark,noise,flicker_rad,flicker_period,Ld,G0,seed,t,ber,on_min,on_mean,off_max,first_error
0,0,0.03,0,1000,0,3,1,10,0,1.421786743232596,1.587031013326514,0.0342940681397125,-1
0,0,0.03,0,1000,0,3,1,30,0,1.5467754589695506,1.699158734380453,0.02090352939640361,-1
0,0,0.03,0,1000,0,3,1,100,0,1.4218393600837262,1.5637840771974236,0.017569111676314562,-1
0,0,0.03,0,1000,0,3,1,300,0,1.218464672897718,1.491633177153879,0.011566388100846191,-1
0,0,0.03,0,1000,0,3,1,1000,0,1.4779877631687703,1.6550727700343184,0.019731027749861397,-1
0,0,0.03,0,1000,0,3,1,3000,0,1.4098134391304231,1.55640733378845,0.01848900927100423,-1
0,0,0.03,0,1000,0,3,1,10000,0,1.3722411309391103,1.6591181849573868,0.03810574450501843,-1
0,0,0.03,0,1000,0,3,2,10,0,1.5586442589401928,1.6706156583296783,0.026508585878849838,-1
0,0,0.03,0,1000,0,3,2,30,0,1.5340620316816718,1.6454509412037681,0.01891758133751549,-1
0,0,0.03,0,1000,0,3,2,100,0,1.2235087533346656,1.4940651533996752,0.02231109683187717,-1
0,0,0.03,0,1000,0,3,2,300,0,1.3353771606443263,1.6095219280196016,0.028658335867856415,-1
0,0,0.03,0,1000,0,3,2,1000,0,1.1345844873085904,1.508442188552321,0.02450096708162682,-1
0,0,0.03,0,1000,0,3,2,3000,0,1.2490206554717405,1.5420623458951503,0.012159490221474993,-1
0,0,0.03,0,1000,0,3,2,10000,0,1.1391232394019761,1.547010947108979,0.025541845220154156,-1
0,0,0.03,0,1000,0,3,3,10,0,1.375843572149614,1.648380063972218,0.013498098355604565,-1
0,0,0.03,0,1000,0,3,3,30,0,1.1458872091137036,1.5497566171415798,0.022599139353007218,-1
0,0,0.03,0,1000,0,3,3,100,0,1.2148682736188436,1.5671036890281853,0.016005047972767035,-1
0,0,0.03,0,1000,0,3,3,300,0,1.4641797307549689,1.6433111868643695,0.026151681468994343,-1
0,0,0.03,0,1000,0,3,3,1000,0,1.4949732116687569,1.7068626792323478,0.022024888043462358,-1
0,0,0.03,0,1000,0,3,3,3000,0,1.2743300778215096,1.618497952875087,0.042707102388419106,-1
0,0,0.03,0,1000,0,3,3,10000,0,1.2568537231152055,1.6796331237344033,0.024876911066195835,-1
