focal_err,dark,noise,flicker_rad,flicker_period,Ld,G0,seed,t,ber,on_min,on_mean,off_max,first_error
0,0.03,0,0,1000,0,3,1,10,0,1.6094873998790737,1.7285719715789105,0.006314720844329109,-1
0,0.03,0,0,1000,0,3,1,30,0,1.5956647827128745,1.727148038422184,0.006121117997040615,-1
0,0.03,0,0,1000,0,3,1,100,0,1.6019936685373433,1.730077167309063,0.0060458816361983045,-1
0,0.03,0,0,1000,0,3,1,300,0,1.6178897213772085,1.737943938293305,0.006247461550309927,-1
0,0.03,0,0,1000,0,3,1,1000,0,1.6298671235414952,1.7449019660352854,0.006720595652350021,-1
0,0.03,0,0,1000,0,3,1,3000,0,1.6291038961446718,1.7439727313646294,0.0066552030303289504,-1
0,0.03,0,0,1000,0,3,1,10000,0,1.629107404813028,1.7439746077785194,0.006655220727755727,-1
0,0.03,0,0,1000,0,3,2,10,0,1.5325641832369217,1.6716960468376187,0.004032129379141125,-1
0,0.03,0,0,1000,0,3,2,30,0,1.499977349914538,1.6592766198281166,0.003943506650040087,-1
0,0.03,0,0,1000,0,3,2,100,0,1.504935106628443,1.6657741414655645,0.004131534931079938,-1
0,0.03,0,0,1000,0,3,2,300,0,1.5066598245608727,1.6683746276932896,0.004390942459486092,-1
0,0.03,0,0,1000,0,3,2,1000,0,1.4957406295713187,1.6566961042887285,0.004476723386670555,-1
0,0.03,0,0,1000,0,3,2,3000,0,1.4926027812996432,1.6536765822337416,0.004474908491784087,-1
0,0.03,0,0,1000,0,3,2,10000,0,1.4922027259256765,1.6535335132619051,0.004479141566458311,-1
0,0.03,0,0,1000,0,3,3,10,0,1.5687935480884652,1.7500446529448486,0.0037730915208313573,-1
0,0.03,0,0,1000,0,3,3,30,0,1.5500891561950731,1.7518942128864394,0.003711367236935994,-1
0,0.03,0,0,1000,0,3,3,100,0,1.565561182841645,1.7625975694697966,0.0038097953212313934,-1
0,0.03,0,0,1000,0,3,3,300,0,1.5697162329971321,1.7676582456281948,0.004764734197447564,-1
0,0.03,0,0,1000,0,3,3,1000,0,1.5564157050275036,1.7570358876651118,0.005234256526966054,-1
0,0.03,0,0,1000,0,3,3,3000,0,1.5555764211559628,1.7562918148291093,0.0052265999183802436,-1
0,0.03,0,0,1000,0,3,3,10000,0,1.5555761396296355,1.7562915511801938,0.005226594819244697,-1
