arch,n,noise,Ld,cellPx,gapPx,pitch_um,cells,bits_per_mm2,G0,s,Ia,seed,t,ber,on_min,on_mean,off_max,lyapunov_at_end,intensity_residual
B_4f,128,0,0,3,2,317.5,16,9.92,3,-0.8,0.2,3,3000,0,0.6645989400171819,1.3670372064432887,0.006795716354920039,-0.0009217509888755578,0.0003678969674154483
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,1,1,0,1.5139600315148156,1.678281185632704,0.0017491579376728286,-0.0009385274240533337,0.00005395581470576627
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,1,3,0,1.2600278788942174,1.484030794401218,0.002487483464550851,-0.0009385274240533337,0.00005395581470576627
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,1,10,0,0.9223786148143915,1.2231957372981472,0.0007577527831080764,-0.0009385274240533337,0.00005395581470576627
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,1,30,0,0.7209561809658881,1.0547865005527768,0.00027565912029311134,-0.0009385274240533337,0.00005395581470576627
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,1,100,0,0.6856151831406782,1.0650306070951208,0.0003019788449723096,-0.0009385274240533337,0.00005395581470576627
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,1,300,0,0.6809435578412864,1.1261058804743798,0.0005470992378855698,-0.0009385274240533337,0.00005395581470576627
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,1,1000,0,0.6794373117509883,1.1380126036080624,0.0007017113835380866,-0.0009385274240533337,0.00005395581470576627
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,1,3000,0,0.679446281880922,1.1386683103605493,0.0006890126834866799,-0.0009385274240533337,0.00005395581470576627
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,2,1,0,1.5568667958989044,1.6603943006637334,0.0009500827463056553,-0.0003609215945440505,0.00010604231366450913
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,2,3,0,1.3249862036816187,1.4617993321246572,0.0009100986640313104,-0.0003609215945440505,0.00010604231366450913
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,2,10,0,1.0033066102864043,1.1894502674223941,0.00048410709248476535,-0.0003609215945440505,0.00010604231366450913
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,2,30,0,0.8004436095685554,1.012019690779513,0.0002729807213228501,-0.0003609215945440505,0.00010604231366450913
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,2,100,0,0.7242414505717475,0.9908800367637232,0.0002811352534046353,-0.0003609215945440505,0.00010604231366450913
