arch,n,noise,Ld,cellPx,gapPx,pitch_um,cells,bits_per_mm2,G0,s,Ia,seed,t,ber,on_min,on_mean,off_max,lyapunov_at_end,intensity_residual
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.6,0.05,3,1,0,1.6885611228755493,1.8507809340633539,0.0036458035003950895,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.6,0.05,3,3,0,1.4950396902804752,1.8190472667589717,0.006679950718255295,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.6,0.05,3,10,0,1.2399966694997753,1.701122098620409,0.04212858109469478,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.6,0.05,3,30,0.1875,1.2271219926452233,1.75453969441514,1.3365175205611755,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.6,0.05,3,100,0.375,1.2481921971319616,1.8422842269801598,2.2828674551027723,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.6,0.05,3,300,0.375,1.2995220678019812,1.8450319021585109,2.352404120241279,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.6,0.05,3,1000,0.375,1.3084105838044917,1.8390978116227525,2.235113332642157,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.6,0.05,3,3000,0.375,1.2734106028801047,1.8443687839120355,2.25473126716861,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,1,1,0,1.5478000428603729,1.6689466298269644,0.003608500118457559,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,1,3,0,1.1598501707382634,1.3898102480817682,0.003239194913192377,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,1,10,0,0.5924911777416517,0.8877340206660861,0.0017838610035024313,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,1,30,0.125,0.10721291628582433,0.4736778780879919,0.001384896967304559,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,1,100,0.5625,0.0000018261456785912087,0.04411164961242733,0.0000392557874620187,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,1,300,0.5625,6.014292397311182e-121,5.190388807025509e-117,3.303795313182805e-118,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,1,1000,0.5625,0,0,0,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,1,3000,0.5625,0,0,0,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,2,1,0,1.5534136899545374,1.6717761573225767,0.0023022708299514226,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,2,3,0,1.175035746590788,1.3968438525397555,0.0023007046956835375,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,2,10,0,0.6056300230119276,0.9037001311170612,0.0012872649974416909,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,2,30,0.125,0.08839102530554503,0.48259470199775484,0.000885700138592331,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,2,100,0.5,0.0000021856197631531957,0.04708253488145744,0.00004058488876469335,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,2,300,0.5,8.823917921741212e-120,1.2702128533734599e-114,6.943360191269153e-116,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,2,1000,0.5,0,0,0,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,2,3000,0.5,0,0,0,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,3,1,0,1.5473380747608139,1.6959906091173682,0.0033408862094673076,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,3,3,0,1.1589755124685186,1.4405131032432643,0.0019157770513123105,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,3,10,0,0.592038390241014,0.9619844162187302,0.001316463797230282,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,3,30,0.0625,0.11496963934346306,0.5705742648398018,0.001222128526030037,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,3,100,0.4375,0.000003893775629796514,0.11192848369323394,0.00006155237658346954,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,3,300,0.625,5.528591784977146e-105,4.9281409956572564e-101,5.880485269218559e-104,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,3,1000,0.625,0,0,0,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3,-0.9,0.3,3,3000,0.625,0,0,0,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,1,1,0,1.8648783872073125,2.0108427530568016,0.004347728191498435,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,1,3,0,1.8667118021865994,2.190355423806355,0.013710487846199292,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,1,10,0.0625,1.7863907334983782,2.274228027635548,0.32151311404793115,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,1,30,0.3125,1.804772750881445,2.392373652608582,2.452978179834494,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,1,100,0.4375,1.8422316564461194,2.4847750532633373,3.241836866600691,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,1,300,0.4375,1.9202538176751414,2.522295410918206,3.2498712601426627,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,1,1000,0.4375,1.8581168534379455,2.4858803424115936,3.2920311976132566,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,1,3000,0.4375,1.9298866990588077,2.5347279859537455,3.1324369238270577,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,2,1,0,1.8716420316377433,2.014251930293174,0.0027739081233902996,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,2,3,0,1.8899347126536543,2.200742304395098,0.00851415432226265,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,2,10,0,1.825548310126952,2.302799568670817,0.17637960844457562,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,2,30,0.4375,1.8833164388221324,2.433401389560244,2.4740072714249735,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,2,100,0.5,1.8912076352519778,2.5095682810570805,3.1931086255030956,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,2,300,0.5,1.8625277189897689,2.517966717197747,3.198677370377192,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,2,1000,0.5,1.881900562195621,2.5009932761645874,3.244833480895248,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,2,3000,0.5,1.888299580960526,2.51524810264628,3.182542128036265,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,3,1,0,1.8643217815085202,2.043426892536184,0.0040252915839443446,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,3,3,0,1.8653211551246238,2.261375806151638,0.0096288794907208,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,3,10,0,1.784223644251255,2.385645366851146,0.1852714204883858,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,3,30,0.375,1.8016623690300162,2.516216044822703,2.3901478412704726,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,3,100,0.375,1.8355145607096714,2.619440276253292,3.187573735750799,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,3,300,0.375,1.9040667874980954,2.6490041481003215,3.2639853105457965,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,3,1000,0.375,1.866499262950593,2.6264674698761814,3.200741048985533,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.6,0.05,3,3000,0.375,1.9236690851094922,2.6303665386273165,3.263352281052849,NaN,NaN
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,1,1,0,1.7160112827668752,1.8503237936511532,0.004000663358101076,0.00023628229351415342,0.0005142678236085808
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,1,3,0,1.5080475275643652,1.7987926187028809,0.004541663115079237,0.00023628229351415342,0.0005142678236085808
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,1,10,0,1.1364359476548307,1.5727168632245971,0.003251638287682753,0.00023628229351415342,0.0005142678236085808
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,1,30,0,1.020379370770167,1.516611408800819,0.002807111438418526,0.00023628229351415342,0.0005142678236085808
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,1,100,0,1.0211256042468628,1.5259821408061027,0.003251469178642113,0.00023628229351415342,0.0005142678236085808
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,1,300,0,1.068052565575076,1.6453790457727653,0.0047965860185979385,0.00023628229351415342,0.0005142678236085808
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,1,1000,0,1.0541221234177989,1.5957607622909742,0.004227876209037389,0.00023628229351415342,0.0005142678236085808
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,1,3000,0,1.019073465441216,1.5874524620205506,0.003650726505040772,0.00023628229351415342,0.0005142678236085808
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,2,1,0,1.7222350077212014,1.8534608274881572,0.0025524761666763283,-0.0008606599295779665,0.0004972241300316337
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,2,3,0,1.5265471874725014,1.807229881295366,0.003126546220779088,-0.0008606599295779665,0.0004972241300316337
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,2,10,0,1.1580933475923265,1.5995875145169287,0.0024320267353293936,-0.0008606599295779665,0.0004972241300316337
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,2,30,0,1.0320170171414984,1.5535966047944783,0.002091861780233637,-0.0008606599295779665,0.0004972241300316337
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,2,100,0,1.0235367772223551,1.5711190830482598,0.0024815177107007434,-0.0008606599295779665,0.0004972241300316337
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,2,300,0,1.0475489028312737,1.6314777303678278,0.002636411551146531,-0.0008606599295779665,0.0004972241300316337
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,2,1000,0,1.0373747952983916,1.6179544866877587,0.0030165093944709244,-0.0008606599295779665,0.0004972241300316337
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,2,3000,0,1.0476399769611564,1.6248794944981766,0.0020674211796034383,-0.0008606599295779665,0.0004972241300316337
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,3,1,0,1.71549910906926,1.8803068485084744,0.003703965803807217,-0.000004111312298491187,0.001351940004279633
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,3,3,0,1.506972688137405,1.8626508973257376,0.0028063418252104073,-0.000004111312298491187,0.001351940004279633
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,3,10,0,1.1356594971834817,1.6825699836370038,0.0022847648353038572,-0.000004111312298491187,0.001351940004279633
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,3,30,0,1.0217330250036052,1.6519731708587546,0.0022427637900540778,-0.000004111312298491187,0.001351940004279633
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,3,100,0,1.0287584842254656,1.654963778620618,0.002917238294123716,-0.000004111312298491187,0.001351940004279633
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,3,300,0,1.0863991956626997,1.7894886972206758,0.004021882973670069,-0.000004111312298491187,0.001351940004279633
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,3,1000,0,1.0616549646720037,1.7118874314577819,0.002550283493430346,-0.000004111312298491187,0.001351940004279633
B_4f,64,0,0,3,2,317.5,16,9.92,3.5,-0.9,0.3,3,3000,0,1.043564968316358,1.7607194135653497,0.0035600755292015665,-0.000004111312298491187,0.001351940004279633
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,1,1,0,0.6941571970685724,1.381220527796348,0.0055467474157225366,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,1,3,0.0625,0.16357782131206847,0.9378392867227591,0.006919949969019368,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,1,10,0.125,0.0008602802692873901,0.5188741732980102,0.00510432954552529,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,1,30,0.125,0.000018420237861374884,0.36617509525823,0.0021987583323717468,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,1,100,0.25,0.00001471956273186719,0.32506237413150124,0.0013111646130593347,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,1,300,0.3125,0.000008547424843039185,0.3182260938942906,0.0012628886199859055,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,1,1000,0.3125,0.0000037100241259224487,0.3075972747803403,0.0007068716863578823,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,1,3000,0.3125,0.000005784845116506337,0.30488423823387684,0.0008844956258848378,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,2,1,0,0.6889746429055718,1.3671342900932693,0.008957121524573057,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,2,3,0.0625,0.16119069341103553,0.9234332020901821,0.008823098961783446,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,2,10,0.125,0.0007686721463164225,0.5116548418262743,0.003713738053822501,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,2,30,0.125,0.000005486820201639245,0.3674823491593102,0.001192307634926614,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,2,100,0.1875,0.000005288638974368692,0.330759067366957,0.0009750299282327533,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,2,300,0.1875,0.000004454419552049105,0.31223362417978523,0.0014359031449582864,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,2,1000,0.1875,0.000007547728639197814,0.3155352020914419,0.0011293862174346736,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,2,3000,0.1875,0.000004651304368876372,0.3159554162810812,0.0011797713066761108,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,3,1,0,1.041660254358587,1.4862253688692886,0.001498455303191209,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,3,3,0,0.4438432911155832,1.0669299351716108,0.002530386871032358,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,3,10,0.0625,0.04935423482142292,0.6185504048218321,0.003354552222291957,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,3,30,0.0625,0.000036539018956786184,0.44858071736786764,0.0020743269809192443,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,3,100,0.1875,0.000020753301340477906,0.40771354733438575,0.001282064456116691,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,3,300,0.1875,0.000025782220433202228,0.4008488761692683,0.0012306114471380314,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,3,1000,0.1875,0.000003922342467174137,0.39143367176641064,0.0006388882949831741,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.6,0.05,3,3000,0.1875,0.000006494500090855451,0.3922192119438651,0.0009249166731241727,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,1,1,0,0.6304979520137025,1.2545525966344695,0.005038070484206018,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,1,3,0.0625,0.07860404816549077,0.6599150556658685,0.0025151773573707627,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,1,10,0.5625,0.0000013099605016558815,0.0425092126434122,0.00008969739533108233,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,1,30,0.5625,5.89151559503026e-23,3.2459520341337e-18,5.2133579992389183e-20,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,1,100,0.5625,6.272830931283371e-84,1.2073894913004408e-78,3.764490213613196e-80,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,1,300,0.5625,3.29583354674587e-256,4.624582453740024e-251,1.4352116838604335e-252,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,1,1000,0.5625,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,1,3000,0.5625,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,2,1,0,0.6257906756218836,1.2417581690021184,0.008135688574620194,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,2,3,0.0625,0.07493009648997324,0.6487799464630103,0.0023923288306261243,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,2,10,0.5,0.0000011328806649625512,0.04397737326655329,0.00006255963047281058,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,2,30,0.5,1.4673631197896017e-22,3.4626810189188675e-18,4.268194021664583e-20,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,2,100,0.5,1.8463439441782124e-83,1.2441536789160063e-78,2.7156083850261985e-80,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,2,300,0.5,4.017860086910071e-256,4.7654013322985594e-251,1.5860024132032206e-252,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,2,1000,0.5,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,2,3000,0.5,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,3,1,0,0.9461324608326191,1.3499277328825676,0.0013610360936051756,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,3,3,0,0.2745026888241848,0.7582209639201772,0.0011929823840565368,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,3,10,0.625,0.00002272458229759715,0.05486832684646178,0.00008709335022187345,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,3,30,0.625,2.000221619938058e-21,4.599354732900519e-18,5.1689377008129844e-20,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,3,100,0.625,3.796953931915035e-83,1.629067580911456e-78,4.1896662773110406e-80,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,3,300,0.625,4.789049593811951e-256,6.378196914717685e-251,1.5442224105687304e-252,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,3,1000,0.625,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.2,-0.9,0.3,3,3000,0.625,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,1,1,0,0.7635108278308561,1.5192190371982628,0.006100926028040043,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,1,3,0.0625,0.22442786715309518,1.202169711228929,0.009803229607560865,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,1,10,0.125,0.007602026309829291,0.9096385802198785,0.025142486128334883,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,1,30,0.1875,0.00005254630997559596,0.8416765821015394,0.6024157935705134,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,1,100,0.1875,0.00009618139097129835,0.8534018672416951,1.5116532712683506,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,1,300,0.1875,0.0001034752790718479,0.8557204171336397,1.5242708053532068,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,1,1000,0.1875,0.00008338271030406117,0.8548437191726858,1.511316703551461,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,1,3000,0.1875,0.00009316454494298686,0.8568015884766326,1.5292070913872216,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,2,1,0,0.757810481805516,1.503725435669505,0.009852032506597743,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,2,3,0.0625,0.22212382509266232,1.1840505383070503,0.012937932203888019,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,2,10,0.125,0.007545065078797247,0.8948940535679353,0.019719763457712324,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,2,30,0.1875,0.00003074901259320149,0.8295167089486604,0.42113188637294746,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,2,100,0.25,0.00008261208308096157,0.8501126283680339,1.3004276950105207,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,2,300,0.25,0.00009782925681059663,0.8500891461524763,1.4850367283392405,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,2,1000,0.25,0.00011895075342573454,0.8478209956193477,1.4766087330105333,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,2,3000,0.25,0.0001678128941721083,0.851165189936064,1.5101852830180202,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,3,1,0,1.1457331084118394,1.6347149702123063,0.001648166804058985,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,3,3,0,0.5850019200381723,1.3644258428127083,0.0034156153833580878,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,3,10,0.0625,0.15865662053519364,1.0744131719894432,0.010557845775342113,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,3,30,0.125,0.00032789916331926153,1.0017441447530566,0.30861283958547525,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,3,100,0.125,0.00013401449904561536,1.0202549972335277,1.5041634587213921,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,3,300,0.125,0.0001957543611560019,1.0221037080417283,1.523433110919865,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,3,1000,0.125,0.0002879783807051306,1.0228924206029963,1.5127454163196112,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.6,0.05,3,3000,0.125,0.0000893525415950471,1.0308717246794554,1.5319351456044121,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,1,1,0,0.6968528369620218,1.386584259775362,0.005568287253782058,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,1,3,0.0625,0.11962378242240829,0.8965623711236793,0.0035817627024237525,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,1,10,0.1875,0.000011520987526042229,0.2972543128979387,0.0005803030699618807,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,1,30,0.5625,9.613407281891446e-11,0.0000016608735747079166,2.3838789603108964e-9,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,1,100,0.5625,4.57988231030695e-67,7.5915845362794175e-62,1.3703569540216061e-63,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,1,300,0.5625,1.2391695391765644e-224,9.423994752435725e-220,5.019029766637549e-221,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,1,1000,0.5625,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,1,3000,0.5625,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,2,1,0,0.6916501572427197,1.3724433205947768,0.008991904962984522,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,2,3,0.0625,0.11476763719711686,0.8817258530423681,0.0036132104285558097,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,2,10,0.1875,0.0000048230546853288625,0.29844333808612594,0.00034833125670663523,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,2,30,0.5,1.9455188210091915e-11,8.987094603299581e-7,3.3045419300890327e-9,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,2,100,0.5,8.962061970745302e-67,4.313982665727981e-62,8.578546479809702e-64,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,2,300,0.5,1.0777614475781024e-224,4.861808643770622e-220,3.2246355642389553e-221,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,2,1000,0.5,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,2,3000,0.5,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,3,1,0,1.0457053625112183,1.4919968690595902,0.001504274296224616,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,3,3,0,0.390563942604492,1.0270736568687902,0.0016182367040942732,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,3,10,0.125,0.00019595232507894434,0.36533039308563964,0.000573086580075748,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,3,30,0.625,1.139518714933001e-10,0.0000025034491348447233,1.2591252442129828e-8,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,3,100,0.625,7.677433094767183e-67,1.1200749254525063e-61,2.548348979274736e-63,NaN,NaN
