arch,n,noise,Ld,cellPx,gapPx,pitch_um,cells,bits_per_mm2,G0,s,Ia,seed,t,ber,on_min,on_mean,off_max,lyapunov_at_end,intensity_residual
B_4f,64,0,0,1,1,127,121,62,2.6,-0.8,0.2,1,3000,0.512396694214876,0,0,0,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,2.6,-0.8,0.2,2,1,0.06611570247933884,0.05178826758925002,0.7306430428794802,0.12034485651989135,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,2.6,-0.8,0.2,2,3,0.30578512396694213,0.0002030306800728913,0.2969805335855406,0.15124163882372826,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,2.6,-0.8,0.2,2,10,0.4380165289256198,0.000004723794585808429,0.060278118789841593,0.026988221842545825,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,2.6,-0.8,0.2,2,30,0.4628099173553719,1.3787224272539606e-7,0.011060984077439946,0.003650744653524991,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,2.6,-0.8,0.2,2,100,0.47107438016528924,1.258854517422918e-31,7.164182999409213e-27,6.197462816598111e-26,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,2.6,-0.8,0.2,2,300,0.47107438016528924,3.2372833171855057e-130,2.476479660882117e-125,1.7266174657023826e-123,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,2.6,-0.8,0.2,2,1000,0.47107438016528924,0,0,0,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,2.6,-0.8,0.2,2,3000,0.47107438016528924,0,0,0,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,2.6,-0.8,0.2,3,1,0.0743801652892562,0.03177747445533888,0.7151197333566037,0.10061952289617682,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,2.6,-0.8,0.2,3,3,0.2892561983471074,0.00016730152453394055,0.2871563464341704,0.1176935057032303,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,2.6,-0.8,0.2,3,10,0.371900826446281,0.000001280941267282667,0.0773285848143023,0.005467169345557786,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,2.6,-0.8,0.2,3,30,0.4049586776859504,1.9868067565603452e-8,0.011706490062893204,0.0020829549920566353,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,2.6,-0.8,0.2,3,100,0.4132231404958678,3.877207983525587e-38,4.064285904352215e-33,6.482689045282185e-32,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,2.6,-0.8,0.2,3,300,0.4132231404958678,3.3834081757409642e-136,9.963665065265453e-132,9.034991176832763e-130,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,2.6,-0.8,0.2,3,1000,0.4132231404958678,0,0,0,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,2.6,-0.8,0.2,3,3000,0.4132231404958678,0,0,0,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,1,1,0.08264462809917356,0.05585800173181525,0.7369402415236328,0.08653177352784176,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,1,3,0.3305785123966942,0.00045726760169146843,0.34237096391666294,0.12678897375729287,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,1,10,0.4214876033057851,0.000020456810148841444,0.1473498983072978,0.19054354317892988,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,1,30,0.4793388429752066,0.0000048087242097369494,0.08366637957049125,1.622637289349207,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,1,100,0.48760330578512395,0.0000037616037885115718,0.07440970848527663,1.9656643006014332,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,1,300,0.48760330578512395,0.000004043770602609721,0.07534627738491789,1.9693966876746927,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,1,1000,0.48760330578512395,0.000003637665662916205,0.07731876109218323,2.002445147977826,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,1,3000,0.48760330578512395,0.0000035417054752892007,0.07728494547327851,2.003326222566373,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,2,1,0.06611570247933884,0.05661866986166857,0.7987916792201262,0.13156967819220847,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,2,3,0.2727272727272727,0.000299184058224783,0.3913346674934903,0.2159938068932158,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,2,10,0.371900826446281,0.000022345814503765338,0.15617443539924758,0.12383450813306247,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,2,30,0.45454545454545453,0.000004466324698735865,0.08311855256872866,0.7580654985149677,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,2,100,0.4628099173553719,0.00000365506669288304,0.08109408629607322,1.9064702467952088,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,2,300,0.4628099173553719,0.0000036529332797171027,0.0810216196525298,1.907705362528508,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,2,1000,0.4628099173553719,0.000003655269331089588,0.08098441845570635,1.9085209020297917,NaN,NaN
