noise,Ld,cellPx,gapPx,pitch_um,cells,states_per_mm2,G0,s,Ia,dark,seed,t,ber,on_min,on_mean,off_max,false_activation,energy,lyapunov_at_end,fixed_point_residual
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,10,0,6.025467616202621,6.535014817936157,0.026682721685154245,0,188.96238108798843,-0.0036033120636507357,1.9999978413871666
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,30,0,6.766265581441936,7.327276098181663,0.03231759792679429,0,211.89228364194474,-0.0036033120636507357,1.9999978413871666
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,100,0,6.827117349542215,7.356176884461039,0.03126672897512943,0,212.5115263011403,-0.0036033120636507357,1.9999978413871666
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,300,0,6.957014139013079,7.4182171723208326,0.03423102306160402,0,213.83398906656376,-0.0036033120636507357,1.9999978413871666
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,1000,0,6.982351122347125,7.4301004887315045,0.034984820896312246,0,213.9994302883391,-0.0036033120636507357,1.9999978413871666
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,3000,0,6.980058940563267,7.428136635042371,0.03484603058991958,0,213.9405323398738,-0.0036033120636507357,1.9999978413871666
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,1,0,2.246747937176687,2.3058960439383505,0.003606867891737502,0,91.51280486640792,-0.0009149195435447759,1.9999984895442096
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,3,0,3.2219279035141986,3.42136278398615,0.009357720602452652,0,132.32784150992273,-0.0009149195435447759,1.9999984895442096
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,10,0,5.7501568302878665,6.266722919655471,0.016883291775151205,0,241.88472262484512,-0.0009149195435447759,1.9999984895442096
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,30,0,6.44511177069557,7.021586559472571,0.020482203776605604,0,270.9211799447023,-0.0009149195435447759,1.9999984895442096
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,100,0,6.509578656063881,7.0766953891950495,0.022190688444039798,0,272.6423458821137,-0.0009149195435447759,1.9999984895442096
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,300,0,6.565089845976728,7.116127969702165,0.024153527343527152,0,273.59759469461784,-0.0009149195435447759,1.9999984895442096
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,1000,0,6.559670266684972,7.099113198095255,0.02444038892188884,0,272.8525670103604,-0.0009149195435447759,1.9999984895442096
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,3000,0,6.55897789944373,7.097941020456567,0.024425608563597226,0,272.8086169815924,-0.0009149195435447759,1.9999984895442096
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,1,0,2.2482230400099286,2.320788345253461,0.004510549243704035,0,160.25088442062352,-0.0006294160822430389,1.9999993856418314
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,3,0,3.187492993483789,3.4424167261020346,0.009011909786346296,0,232.10912211358863,-0.0006294160822430389,1.9999993856418314
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,10,0,5.552376656526056,6.234877792988569,0.013386662083437436,0,419.5179380608357,-0.0006294160822430389,1.9999993856418314
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,30,0,6.226192908653751,6.9744587722363445,0.015060723546548162,0,468.7745717816087,-0.0006294160822430389,1.9999993856418314
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,100,0,6.385517087763008,7.079344210743741,0.01689598596554167,0,474.0644423886984,-0.0006294160822430389,1.9999993856418314
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,300,0,6.4474351831059105,7.12729995511914,0.02883220338585024,0,475.7440700947129,-0.0006294160822430389,1.9999993856418314
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,1000,0,6.438345543441956,7.118664735581242,0.031657792033119546,0,475.0626477985696,-0.0006294160822430389,1.9999993856418314
0,0.00004,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,3000,0,6.438315472996114,7.118638727025727,0.03165812047033616,0,475.06065442761803,-0.0006294160822430389,1.9999993856418314
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,1,0,2.54704232923976,2.6070570388604035,0.006203582485957742,0,77.28044540791979,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,3,0,4.3372858604509865,4.577656276017728,0.01907815267861345,0,132.59597200440714,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,10,0,8.440092531334304,9.06059032695504,0.04526518405040725,0,262.1984142947012,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,30,0,9.198585276920024,9.871481773032821,0.08891552066906472,0,286.1840424826905,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,100,0.1111111111111111,8.770876505279757,9.759837563121112,10.398935983052805,0.16666666666666666,380.67443251221727,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,300,0.2222222222222222,9.094588204822708,9.710820692020013,10.4121050688009,0.3333333333333333,454.77623460982346,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,1000,0.6666666666666666,9.266716021591272,9.43791917142922,9.656464142138022,1,789.194773594007,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,3000,0.6666666666666666,9.26575557258604,9.43738101950165,9.655594689344305,1,789.1691771659996,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,1,0,2.511271192499826,2.5773359186732723,0.004029818339489478,0,102.29042396910941,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,3,0,4.219032375702206,4.465222253555298,0.012501998024443775,0,172.7238031903759,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,10,0,8.101992471795391,8.722514550560524,0.027339203653028558,0,336.7742307466865,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,30,0,8.797909252696545,9.481732365779521,0.03414400778203507,0,365.9890822320222,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,100,0,8.869340531845472,9.542404871615302,0.03651118433611795,0,367.7930374699617,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,300,0,8.938066097811294,9.591687985765837,0.04166012092812693,0,368.9833346586693,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,1000,0.5555555555555556,8.848468229883343,9.186589699808334,9.657879235400184,1,789.2491829066386,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,3000,0.5555555555555556,8.847497017846525,9.185345380424046,9.655594689472812,1,789.1691771687704,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,1,0,2.511350637111803,2.5924012660496536,0.005037381765016505,0,179.0146299010335,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,3,0,4.160737960833718,4.476390443600809,0.011872381994786109,0,301.8574824327547,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,10,0,7.806279195086241,8.626300980737906,0.01961755167056333,0,580.5176242659331,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,30,0,8.488272117406979,9.373813550726586,0.021569355238945803,0,630.1634409883038,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,100,0,8.66493115848194,9.490006271983917,0.026925034020710503,0,635.7035967892741,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,300,0.1111111111111111,8.791521766189355,9.477167128508873,8.33369050275614,0.5,711.9495745995645,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,1000,0.2222222222222222,8.848075934206218,9.294231848666156,9.582961274694258,1,789.2199866241644,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,3000,0.2222222222222222,8.847497017815833,9.293360654308175,9.580092267860515,1,789.1691771669231,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,1,1,0,2.949462535176075,3.0193052705148573,0.007183627573068872,0,89.50578383022952,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,1,3,0,6.021062708705086,6.336535954434997,0.02780621630707164,0,183.59192758220772,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,1,10,0,12.032750886850803,12.823975192214817,0.09505225722843355,0,371.8680032193686,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,1,30,0.3333333333333333,12.42780115374182,13.537150104784395,11.646111805267767,0.5,534.5148247035178,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,1,100,0.6666666666666666,12.36062686438066,12.57828931841504,13.24217661644796,1,1058.992573796849,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,1,300,0.6666666666666666,12.617805245307975,12.769574899554387,13.116965876800938,1,1071.9024384066308,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,1,1000,0.6666666666666666,12.764819643459653,12.937384920527698,13.184265411978165,1,1084.5898386962351,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,1,3000,0.6666666666666666,12.765468115346772,12.937843740379094,13.184852847273596,1,1084.604542415887,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,2,1,0,2.9080534360098356,2.984493016816031,0.004664241347816822,0,118.45675694603904,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,2,3,0,5.868736408049036,6.186217287856111,0.018010368669511678,0,239.34020447161032,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,2,10,0,11.594315225863348,12.374143940817884,0.05150041871092356,0,478.05065486086033,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,2,30,0,12.287973318424385,13.149014104743674,0.19690087406769075,0,509.51086176456124,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,2,100,0.4444444444444444,11.980837327269354,12.790837270458843,13.702628830245326,0.8,971.4736862157537,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,2,300,0.5555555555555556,12.269243463217562,12.653583760795506,13.19565015748369,1,1085.6310679522387,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,2,1000,0.5555555555555556,12.245150425315963,12.634587262204052,13.18484378931802,1,1084.6043815418025,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,2,3000,0.5555555555555556,12.245142141604413,12.634586847258014,13.184852847325898,1,1084.604542416857,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,3,1,0,2.9060394244867656,2.999818037059034,0.005827630947545876,0,207.16008825166185,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,3,3,0,5.765411498025837,6.1744580470151496,0.016763957358776636,0,416.42211936772156,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,3,10,0,11.149905743190038,12.178510668899076,0.03089525297435101,0,819.7016244731642,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,3,30,0,11.822956775448741,12.92497867650052,0.0369439472819105,0,869.0969268469643,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,3,100,0.1111111111111111,12.100304702940669,12.971609091327693,11.385209137757123,0.5,977.6666979663153,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,3,300,0.2222222222222222,12.269914181924142,12.781555448455721,13.072765108606795,1,1086.0137645031737,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,3,1000,0.2222222222222222,12.245164382198134,12.76454301743533,13.048367366927707,1,1084.6042198847963,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,3,3000,0.2222222222222222,12.245142141603335,12.764554087176657,13.048474231856192,1,1084.6045424167294,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,1,1,0,3.6201583521599687,3.706381038312107,0.008817027794928555,0,109.88122669480005,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,1,3,0,9.12594354697033,9.571081139067237,0.04587976817961341,0,277.4310195978388,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,1,10,0.2222222222222222,17.98391236061005,19.06979100454681,0.3904777034346841,0.3333333333333333,557.7894589191623,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,1,30,0.6666666666666666,17.692368919847677,18.58512443931078,19.753799135064945,1,1196.714300265927,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,1,100,0.6666666666666666,17.948959869311828,18.319768327565505,19.14206242558379,1,1540.6221421787675,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,1,300,0.6666666666666666,18.290775655578727,18.5264504921039,18.953887409336467,1,1557.437002499489,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,1,1000,0.6666666666666666,18.5524751054452,18.729957962625566,19.027236129428534,1,1573.3373614821821,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,1,3000,0.6666666666666666,18.553325281742303,18.73055954644435,19.028008831896436,1,1573.3530793691004,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,2,1,0,3.569352741565114,3.6630836213330635,0.005721608545460715,0,145.40048452124054,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,2,3,0,8.916834362633802,9.353596782408854,0.029226884538336124,0,361.9878644095188,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,2,10,0,17.360430848964313,18.41682080868047,0.15081504776429822,0,713.1353767292145,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,2,30,0.3333333333333333,17.369376274080665,18.778884892673332,19.558351730821993,0.6,1111.1567404242624,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,2,100,0.5555555555555556,17.6301805162271,18.111679539414986,18.65864215320035,1,1563.2838850009543,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,2,300,0.5555555555555556,17.830683879264523,18.297543106401676,18.896976115892045,1,1570.3724478095012,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,2,1000,0.5555555555555556,17.860837288870677,18.339942437614358,19.027646275477494,1,1573.3469959001566,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,2,3000,0.5555555555555556,17.86092093945713,18.34004880913781,19.02800883196337,1,1573.3530793701852,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,3,1,0,3.5638496801468045,3.678841594988096,0.007144713586679022,0,254.06891639722818,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,3,3,0,8.718609029704655,9.285850399427458,0.026362987218977074,0,626.3850660576843,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,3,10,0,16.655447785918994,18.038894796659342,0.05758534241624069,0,1214.4395808316729,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,3,30,0.1111111111111111,17.373479118179993,18.814605574972884,8.690265459238857,0.5,1348.1262231244134,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,3,100,0.1111111111111111,17.67097992448992,18.8029684746726,17.00472537978769,0.5,1422.5916459857226,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,3,300,0.2222222222222222,17.88077308559092,18.504390749555515,18.813394428801487,1,1574.2977021522886,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,3,1000,0.2222222222222222,17.860927187885753,18.507340762070775,18.78913111456976,1,1573.3510983540716,NaN,NaN
0,0.00004,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,3,3000,0.2222222222222222,17.86092093946042,18.507410553710297,18.789437373295648,1,1573.3530793700832,NaN,NaN
