noise,Ld,cellPx,gapPx,pitch_um,cells,states_per_mm2,G0,s,Ia,dark,seed,t,ber,on_min,on_mean,off_max,false_activation,energy,lyapunov_at_end,fixed_point_residual
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,1,1,0,2.1250890729108125,2.1745675074044217,0.005176884628100643,0,64.43928092586917,-0.004310588249971286,1.9999975227170732
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,1,3,0,2.8550475409974374,3.0387748451357877,0.011630320070545286,0,87.98302050240298,-0.004310588249971286,1.9999975227170732
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,1,10,0,5.5371580275051775,6.204214369777117,0.021796532906519075,0,179.30855596650426,-0.004310588249971286,1.9999975227170732
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,1,30,0,6.975268520891775,7.781146485793198,0.02922889928638029,0,224.88399684579014,-0.004310588249971286,1.9999975227170732
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,1,100,0,7.099136451943578,7.843800141723523,0.028688377469978252,0,226.4600777367809,-0.004310588249971286,1.9999975227170732
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,1,300,0,7.320659858986496,7.943459456120446,0.03231041720670344,0,228.8415512105701,-0.004310588249971286,1.9999975227170732
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,1,1000,0,7.365841168351943,7.9661096476747915,0.03340658241407844,0,229.34947679897797,-0.004310588249971286,1.9999975227170732
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,1,3000,0,7.363657267394211,7.964553224155274,0.03327648808920304,0,229.30458587653706,-0.004310588249971286,1.9999975227170732
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,2,1,0,2.0948224406731413,2.149357383903317,0.0033696155035777354,0,85.27706400909442,-0.0006920543611477685,1.9999983300419544
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,2,3,0,2.762055927714795,2.9516233389909696,0.007728490959571984,0,114.13587523925166,-0.0006920543611477685,1.9999983300419544
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,2,10,0,5.189030366416238,5.85983457947108,0.013748080012253517,0,226.10437361916982,-0.0006920543611477685,1.9999983300419544
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,2,30,0,6.514698250849318,7.347585159596702,0.018674767323313465,0,283.3946734611376,-0.0006920543611477685,1.9999983300419544
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,2,100,0,6.645753907537621,7.450282378633565,0.020598471710263695,0,286.89793532583013,-0.0006920543611477685,1.9999983300419544
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,2,300,0,6.749448441352537,7.524239641690019,0.022501215417123275,0,289.148481274089,-0.0006920543611477685,1.9999983300419544
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,2,1000,0,6.747286698137623,7.5102505466931575,0.02254567952134557,0,288.5495742298441,-0.0006920543611477685,1.9999983300419544
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,2,3000,0,6.746872982228312,7.509545974205222,0.02252795250279332,0,288.5232829228606,-0.0006920543611477685,1.9999983300419544
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,3,1,0,2.086679841113423,2.151012453645112,0.004183480432323356,0,148.49392687909557,-0.0006138622120815954,1.9999993384332786
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,3,3,0,2.6942557059985703,2.9234870394235415,0.0074201669164852425,0,197.09687967327554,-0.0006138622120815954,1.9999993384332786
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,3,10,0,4.749160219509572,5.567728713056669,0.01140426324091272,0,374.55293857937164,-0.0006138622120815954,1.9999993384332786
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,3,30,0,5.848479664505846,6.870750217526642,0.014231903080295495,0,461.6568534591818,-0.0006138622120815954,1.9999993384332786
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,3,100,0,6.147166213756357,7.050534944839214,0.0169580493113311,0,471.8608163660665,-0.0006138622120815954,1.9999993384332786
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,3,300,0,6.256904499027463,7.129810573127091,0.025339295894132457,0,475.77608753594234,-0.0006138622120815954,1.9999993384332786
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,3,1000,0,6.2495703023797695,7.123635017644332,0.026932894792105738,0,475.2996677527553,-0.0006138622120815954,1.9999993384332786
0,0.00006,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,3,3000,0,6.2495604385848536,7.123626345585052,0.02693350978022751,0,475.2990332851681,-0.0006138622120815954,1.9999993384332786
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,1,0,2.422035000471074,2.47870790951046,0.005900282482087491,0,73.45471218566394,-0.0036082389636919467,1.999997878797454
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,3,0,4.041331278447887,4.290857914083094,0.016819322486421335,0,124.25198580163699,-0.0036082389636919467,1.999997878797454
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,10,0,9.254525916511309,10.127869300945967,0.04185087086375466,0,292.8830994152714,-0.0036082389636919467,1.999997878797454
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,30,0,10.737112336526966,11.72444601072083,0.05592947274980589,0,339.1817763593817,-0.0036082389636919467,1.999997878797454
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,100,0,10.852633108015773,11.777524393375735,0.052303225067353236,0,340.3340095442218,-0.0036082389636919467,1.999997878797454
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,300,0,11.109765318344696,11.895444983491211,0.05831700841160656,0,342.9808606188407,-0.0036082389636919467,1.999997878797454
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,1000,0,11.167383779079746,11.925532248935378,0.07132378735503811,0,343.6726889670462,-0.0036082389636919467,1.999997878797454
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,3000,0,11.164493667303525,11.923265305794681,0.071647597521869,0,343.60691720957914,-0.0036082389636919467,1.999997878797454
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,1,0,2.3875062741597795,2.449534086932817,0.0038390032700215343,0,97.19056354268271,-0.0009381615029307937,1.9999985050509543
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,3,0,3.9168244640089305,4.169527838821556,0.011085248400924307,0,161.24882943782802,-0.0009381615029307937,1.9999985050509543
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,10,0,8.78850854935397,9.646424795236591,0.02592577378819133,0,372.333065653483,-0.0009381615029307937,1.9999985050509543
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,30,0,10.16616354939254,11.15616275412949,0.033674456516444864,0,430.4571095388796,-0.0009381615029307937,1.9999985050509543
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,100,0,10.295972913780808,11.260177290397817,0.03664125136196435,0,433.7904593368138,-0.0009381615029307937,1.9999985050509543
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,300,0,10.423243738084055,11.352476765047587,0.04026255050976244,0,436.46851267093604,-0.0009381615029307937,1.9999985050509543
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,1000,0,10.424195062112863,11.338879281229639,0.041076048060862715,0,435.86071380983793,-0.0009381615029307937,1.9999985050509543
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,3000,0,10.423522827807469,11.33782008876087,0.0410516906852714,0,435.82206801432096,-0.0009381615029307937,1.9999985050509543
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,1,0,2.3752140845065406,2.4480956213390592,0.004760258155027956,0,169.01005298896365,-0.0006259507194888312,1.9999994030492476
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,3,0,3.794164802907243,4.097687826839424,0.010444874214161744,0,276.2884447682769,-0.0006259507194888312,1.9999994030492476
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,10,0,7.997559635920406,9.035797219461305,0.018906491964559572,0,608.0282978171139,-0.0006259507194888312,1.9999994030492476
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,30,0,9.192133804337486,10.377030620629943,0.022026204975136365,0,697.4856230288625,-0.0006259507194888312,1.9999994030492476
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,100,0,9.504798483084256,10.568516023430105,0.027250191398067152,0,707.6285305610139,-0.0006259507194888312,1.9999994030492476
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,300,0,9.641854756752968,10.669079572048402,0.05071230608038357,0,712.2406345887887,-0.0006259507194888312,1.9999994030492476
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,1000,0,9.632884538209222,10.661400099902236,0.0572566223645823,0,711.6365915060017,-0.0006259507194888312,1.9999994030492476
0,0.00006,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,3000,0,9.63286204374036,10.661381974650137,0.05725928474922789,0,711.6352135062974,-0.0006259507194888312,1.9999994030492476
