noise,Ld,cellPx,gapPx,pitch_um,cells,states_per_mm2,G0,s,Ia,dark,seed,t,ber,on_min,on_mean,off_max,false_activation,energy,lyapunov_at_end,fixed_point_residual
0,0.0001,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,10,0,15.093378505955293,16.758265105644224,0.04536775361262366,0,646.8383004212961,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,30,0,18.353866241922766,20.4057800707367,0.06714931412561298,0,787.4286923696678,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,100,0,18.65248630675136,20.621409998946536,0.07313525556786034,0,794.4521561583308,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,300,0,18.962735363056268,20.83817692689163,0.08101615516993015,0,801.266153544528,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,1000,0.2222222222222222,18.722297502334328,19.795339802060745,20.173067550210327,0.4,959.8171467373965,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,3000,0.3333333333333333,15.797114857200038,17.75804855951563,20.03990545262927,0.6,1173.7813063696078,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,1,0,2.508130350173208,2.580689383899821,0.005017350725111097,0,178.13284548669978,-0.0006410827764754112,1.9999994141852677
0,0.0001,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,3,0,4.5791408259166655,4.939049791904835,0.012343855301422239,0,333.00912401710536,-0.0006410827764754112,1.9999994141852677
0,0.0001,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,10,0,12.546627730648456,14.225386043419926,0.029664380155937184,0,957.3149306343123,-0.0006410827764754112,1.9999994141852677
0,0.0001,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,30,0,14.926660884147038,16.978788719815125,0.03664888210188233,0,1141.2633661504876,-0.0006410827764754112,1.9999994141852677
0,0.0001,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,100,0,15.632807409512699,17.34877963177469,0.0493293618039905,0,1161.5770817881871,-0.0006410827764754112,1.9999994141852677
0,0.0001,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,300,0,15.954985637915184,17.556268280403128,0.11052074952247888,0,1172.3507891003824,-0.0006410827764754112,1.9999994141852677
0,0.0001,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,1000,0,15.942725300494779,17.54907680705628,0.1368968820764277,0,1171.9123268402361,-0.0006410827764754112,1.9999994141852677
0,0.0001,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,3000,0,15.942700650588307,17.549059703636235,0.1369188714908958,0,1171.9112082349886,-0.0006410827764754112,1.9999994141852677
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,1,0,2.8973411341339874,2.962975030875892,0.007053383734542727,0,87.78869517136118,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,3,0,6.872182908002292,7.298217477689781,0.028517598741950242,0,211.33649466045355,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,10,0,22.948809212154003,25.04208400049662,0.12686860522898982,0,724.9237275273073,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,30,0.2222222222222222,26.37692594743266,28.773627924307817,0.7927152545606302,0.3333333333333333,840.5483150304442,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,100,0.2222222222222222,21.349733396318523,24.087334994442188,29.282498357104814,0.3333333333333333,1172.366934585841,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,300,0.5555555555555556,21.831809017023215,22.459061188866258,23.004802226090202,0.8333333333333334,1666.83382181269,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,1000,0.5555555555555556,22.02943720418457,22.544579401272035,22.8451228241445,0.8333333333333334,1667.2389008638263,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,1,3000,0.5555555555555556,22.02977548551672,22.544737940414763,22.844865315018616,0.8333333333333334,1667.2379172855065,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,1,0,2.853626775417233,2.926114186922633,0.0045943207214984546,0,116.07768801766883,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,3,0,6.634618358767805,7.058970441949342,0.018485660348586397,0,272.9914063884469,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,10,0,21.562560415350426,23.569982402304163,0.07474556060802261,0,910.0639238975641,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,30,0,24.599346258260017,26.992568500931007,0.11673158994710581,0,1042.1897516704607,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,100,0,24.941993248072155,27.240566516657026,0.12617456388611353,0,1050.024365303442,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,300,0.3333333333333333,21.91408875581807,24.392054266693545,26.489345192901055,0.6,1439.0875636246035,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,1000,0.5555555555555556,19.914084939633838,20.632405963228567,22.39406913699544,1,1724.780670677818,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,2,3000,0.5555555555555556,19.91405174482122,20.632443732006767,22.394007202164037,1,1724.7787756867942,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,1,0,2.823250714300838,2.9042941147846806,0.00564554931572885,0,200.473702771901,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,3,0,6.2256038459252245,6.685533416943499,0.016760355682262564,0,450.80374229170553,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,10,0,17.826914809889004,19.789135840335256,0.04251870151060894,0,1331.986077406193,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,30,0,20.113491709381183,22.412716922272683,0.05422506020016989,0,1506.81000692043,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,100,0,20.91986274391093,22.842265108030322,0.08497678555474003,0,1529.824174130335,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,300,0.1111111111111111,21.29696233912101,22.155692033461147,19.811065784525745,0.5,1667.79020814094,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,1000,0.1111111111111111,21.272465834886678,22.150550858806273,19.793580353472553,0.5,1667.2391247071023,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0,3,3000,0.1111111111111111,21.272428055855606,22.150530104784007,19.793569104067256,0.5,1667.2379172855117,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,1,1,0,3.3873537979248454,3.4642211116465638,0.008245913293414692,0,102.64157958761695,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,1,3,0,10.149696503479218,10.754636800134731,0.04348571592156551,0,311.4778129097076,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,1,10,0.1111111111111111,33.0182715803142,35.6753941397647,0.2525445000710771,0.16666666666666666,1034.2595467171582,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,1,30,0.3333333333333333,34.86747594649475,38.5533611617087,14.472485715470064,0.5,1264.1300684382547,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,1,100,0.5555555555555556,29.21615641871186,30.387547555706732,33.815517449680314,0.8333333333333334,2107.356743554935,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,1,300,0.6666666666666666,26.62030633891656,28.36017885888873,28.777835780700443,1,2342.8127415646427,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,1,1000,0.6666666666666666,26.85945534917905,28.399786615972715,28.764219057793817,1,2342.512294237877,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,1,3000,0.6666666666666666,26.859579721038923,28.399788953572315,28.76416620136753,1,2342.511811005763,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,2,1,0,3.3360153302541318,3.420483837148209,0.005369888065683196,0,135.69147521922727,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,2,3,0,9.810508211413499,10.395482220235664,0.027874522253294905,0,402.0733812553105,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,2,10,0,31.153213856812258,33.64764084228097,0.13557428655917422,0,1299.892352086951,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,2,30,0.1111111111111111,33.92092778862708,36.84830485859099,0.3390219855882632,0.2,1425.7691765942793,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,2,100,0.4444444444444444,28.277808236757576,31.635541659501072,35.38890384142584,0.8,1927.8049308097943,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,2,300,0.5555555555555556,29.219827631246957,29.7380467228984,31.01312884974233,1,2270.965092887792,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,2,1000,0.5555555555555556,26.859589688607784,28.048698632784152,30.53303145303913,1,2342.5115863867068,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,2,3000,0.5555555555555556,26.859579721038795,28.048671534959034,30.53301312361527,1,2342.5118110057647,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,3,1,0,3.29593096512642,3.3897009670634333,0.006587848600277644,0,233.9849753265551,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,3,3,0,9.079764874814723,9.69562389067492,0.0244939256149716,0,653.8524602407355,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,3,10,0,25.679566310267454,28.02693284969581,0.06452816275013132,0,1886.7998177360646,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,3,30,0,27.814307312381974,30.516299872600435,0.09992744615581173,0,2052.100418890099,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,3,100,0.1111111111111111,28.76877189262364,30.661101386333105,14.666483923958342,0.5,2192.12871461378,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,3,300,0.2222222222222222,29.228757484642433,30.05653291180851,27.394861751608875,1,2269.549081821768,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,3,1000,0.2222222222222222,26.85948619002804,28.199181032223358,26.928479680787618,1,2342.5119575224203,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,4,-0.8,0.2,0,3,3000,0.2222222222222222,26.85957972103894,28.199150428650434,26.928395134681708,1,2342.5118110057633,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,1,1,0,4.204041205066684,4.299630913557785,0.01023346224537633,0,127.39637860756423,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,1,3,0,16.66598878721727,17.606725049708448,0.07544692322939645,0,510.0735913779307,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,1,10,0.3333333333333333,49.533728966950825,53.12493411293488,0.6075578589464397,0.5,1544.7302293343887,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,1,30,0.5555555555555556,45.707746507678486,52.2990901952813,46.62433632694986,0.8333333333333334,2182.4302483505894,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,1,100,0.6666666666666666,37.62920609974577,39.99309263071478,45.25563016239497,1,3230.778184237987,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,1,300,0.6666666666666666,37.8949931315708,40.59658831628585,41.775503055920666,1,3357.8258131088073,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,1,1000,0.6666666666666666,38.403172849567966,40.70979280238132,41.69942907698496,1,3368.517253998479,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,1,3000,0.6666666666666666,38.403268620310534,40.70983132777226,41.69932480999202,1,3368.519623058069,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,2,1,0,4.139995900613881,4.244432905807956,0.006662500209322599,0,168.38110908812013,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,2,3,0,16.13404637152711,17.002131669977906,0.04768862386998832,0,657.7281627356932,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,2,10,0.1111111111111111,46.880952784870956,50.1830365868547,0.2926458519983069,0.2,1940.9638814671778,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,2,30,0.2222222222222222,49.075257684189786,52.91324993873465,7.894663549908908,0.4,2160.484276853473,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,2,100,0.4444444444444444,41.4414471830285,42.38273622589489,44.28876637710004,0.8,3248.249741497278,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,2,300,0.5555555555555556,38.40242632811263,40.40508064577145,44.02680234701657,1,3369.622165049525,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,2,1000,0.5555555555555556,38.403309324700245,40.368595516356265,44.05383152177298,1,3368.5188774929024,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,2,3000,0.5555555555555556,38.403268620310286,40.36857660481468,44.05383718404174,1,3368.519623058073,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,3,1,0,4.083730899592019,4.198711987694188,0.008158349702444001,0,289.83707434115973,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,3,3,0,14.654563746262918,15.531790448829977,0.039920773317016364,0,1047.6105778686895,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,3,10,0,38.59309154642295,41.55775532323148,0.11550489987987289,0,2798.2387577970444,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,3,30,0.1111111111111111,40.57969813459254,43.98703216066092,0.697305603587321,0.5,2963.2570227971714,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,3,100,0.1111111111111111,41.190012584586746,42.744048981753814,40.11542880504545,0.5,3246.4338922329503,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,3,300,0.2222222222222222,38.17125946856946,40.52294566782083,39.336735483150726,1,3370.1125868737445,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,3,1000,0.2222222222222222,38.40317916747461,40.51485603081926,39.259364187444234,1,3368.5189855625113,NaN,NaN
0,0.0001,3,3,120,9,69.44444444444444,5,-0.8,0.2,0,3,3000,0.2222222222222222,38.40326862031051,40.51482862893936,39.259271544155084,1,3368.5196230580696,NaN,NaN
